months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
264,44,500,1047.06,0,443402,3,17,0,0,20,3,0,2,69850.0,12700,6350,50800,5,1999,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
20,21,1000,1390.29,0,479408,8,14,0,-41200,14,1,0,0,62900.0,12580,6290,44030,0,2006,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
116,30,500,951.46,0,467227,5,9,0,-35500,8,3,0,3,59670.0,6630,6630,46410,13,2004,1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
222,40,1000,1226.78,0,468433,1,4,49600,-49200,17,2,2,0,81500.0,16300,8150,57050,2,2013,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
439,56,500,1280.9,0,604289,1,18,48900,-40900,9,1,2,0,50000.0,15000,5000,30000,7,2009,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
66,28,2000,1472.77,0,471366,0,8,0,-31700,0,1,2,1,48290.0,8780,8780,30730,9,1995,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
128,29,1000,1878.44,0,450746,7,9,0,-76000,2,1,0,0,59070.0,5370,5370,48330,3,2003,0,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
69,24,500,1418.5,0,614948,1,19,0,0,23,3,0,0,63300.0,12660,6330,44310,4,2012,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
294,46,500,1532.8,0,473935,9,8,0,0,8,1,0,3,65780.0,11960,11960,41860,8,2013,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
19,29,500,1304.35,0,617267,13,6,0,0,6,3,0,2,75400.0,11600,11600,52200,4,2005,1,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
191,33,2000,1551.61,0,470670,1,12,45000,-30400,3,1,1,1,2250.0,250,250,1750,12,2005,0,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
4,39,1000,1326.98,0,450368,6,15,64200,0,14,3,1,3,54120.0,4510,9020,40590,7,2007,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
298,49,500,862.92,0,448809,6,4,0,-71700,16,3,0,2,69480.0,11580,11580,46320,10,2007,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
231,43,2000,1331.69,0,469653,0,15,0,0,12,1,1,2,66950.0,10300,10300,46350,3,2015,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
338,47,2000,1486.04,0,615688,1,2,0,-56200,1,3,2,3,64100.0,12820,6410,44870,4,2014,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
261,46,1000,870.55,0,465631,9,4,0,-49400,19,1,0,3,80280.0,13380,13380,53520,3,2013,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
321,44,2000,1344.56,0,443344,6,10,0,-39100,7,1,1,2,4680.0,520,0,4160,0,1999,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,32,1000,1377.04,0,441363,12,0,61400,-41100,6,4,1,1,39720.0,6620,6620,26480,0,2002,0,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
405,58,500,1237.88,0,462683,3,8,0,-46900,11,1,0,0,63580.0,5780,5780,52020,8,1997,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,49,1000,1525.86,0,463184,2,4,0,0,2,1,1,1,73370.0,13340,6670,53360,10,2013,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1,29,500,854.58,0,612826,2,13,52200,0,15,1,2,3,86790.0,7890,20545,55230,6,2003,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26,39,1000,770.76,0,433155,12,17,0,-53700,0,1,0,2,49800.0,9960,4980,34860,8,2015,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
202,38,2000,1132.74,0,616120,1,8,0,-37500,12,1,1,1,77440.0,7040,14080,56320,9,2005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
289,48,500,1173.37,0,461744,5,2,0,-42700,1,1,1,0,42900.0,8580,0,34320,0,1999,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
61,26,2000,1188.28,0,475916,4,16,0,-53800,16,2,1,0,53820.0,11960,5980,35880,5,2015,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
334,46,1000,876.88,0,454434,11,15,0,0,2,1,2,1,57330.0,12740,6370,38220,7,1998,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
12,24,1000,1143.95,0,464353,12,13,51400,0,13,3,2,1,53370.0,5930,5930,41510,9,2011,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
86,29,2000,1409.06,0,610302,9,19,74200,-68100,0,1,2,2,62920.0,9680,14520,38720,0,2005,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
83,24,1000,1070.63,0,462106,6,2,0,0,0,3,0,1,61600.0,6160,12320,43120,6,2003,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
126,30,2000,916.13,0,431389,11,9,55300,-58400,16,3,2,0,74160.0,6180,12360,55620,8,2002,0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
209,38,500,1191.5,0,442866,8,15,38600,-52900,8,1,2,0,80100.0,8900,8900,62300,1,2015,0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
283,48,1000,1474.66,0,446755,11,13,0,-46200,9,1,2,3,6560.0,820,820,4920,13,2003,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
194,34,1000,1193.45,0,464743,7,10,0,0,11,1,2,1,58800.0,11760,5880,41160,9,1997,0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
184,38,1000,1437.53,0,437889,13,5,0,0,6,3,0,2,53730.0,11940,5970,35820,4,2013,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
479,60,2000,1304.83,0,473638,7,6,0,0,18,1,0,0,60600.0,5050,10100,45450,6,2001,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
284,48,1000,1168.8,0,444232,12,12,0,-42400,11,1,0,3,35750.0,6500,3250,26000,8,2001,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
65,27,1000,1164.97,0,477695,0,8,43000,-42500,17,1,1,2,42840.0,3570,7140,32130,3,2004,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
222,39,1000,1232.72,0,458237,1,10,87800,-51200,21,3,1,0,87960.0,14660,14660,58640,7,1999,1,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
196,41,2000,1800.76,0,441499,10,4,0,-78600,0,3,1,0,47800.0,4780,4780,38240,7,2009,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
253,43,500,1187.01,0,613436,12,8,46300,-33000,9,1,0,1,3840.0,640,640,2560,3,2014,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
280,43,1000,1559.34,0,448912,13,10,0,-51600,1,1,0,2,77000.0,14000,7000,56000,0,2004,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
5,26,2000,1137.02,0,468872,4,16,31500,0,22,1,1,3,88110.0,16020,16020,56070,1,2003,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
220,42,1000,1281.72,0,619811,4,10,33500,-49500,20,4,0,2,47740.0,4340,4340,39060,6,2005,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
85,30,1000,796.35,0,614166,2,18,72400,-77000,9,3,2,1,58960.0,5360,10720,42880,5,2004,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
266,46,500,1270.02,0,456600,12,16,0,-45800,5,1,1,2,2160.0,480,240,1440,12,2004,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
41,26,1000,1383.13,0,618405,9,8,46700,0,12,1,1,1,6890.0,530,1060,5300,7,1997,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
316,45,2000,1290.74,0,430832,9,11,58300,0,6,3,2,0,78870.0,7170,14340,57360,11,2013,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
285,47,1000,1216.68,0,610989,11,1,55100,0,8,1,1,1,2700.0,300,300,2100,5,2013,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
379,54,500,1251.16,0,447750,6,11,41400,0,14,1,0,1,75960.0,6330,6330,63300,7,2010,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
15,34,2000,1586.41,0,608708,11,18,33500,-58900,10,1,1,3,75570.0,6870,13740,54960,2,2010,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
354,48,2000,1526.11,0,469650,11,8,0,0,12,1,2,3,90240.0,15040,15040,60160,3,1995,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
342,53,1000,1028.44,0,602304,9,7,0,0,12,1,0,0,80960.0,14720,7360,58880,0,2000,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
169,38,1000,1555.94,0,459878,2,16,23300,0,12,3,1,3,79080.0,6590,13180,59310,8,2012,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
339,49,2000,1570.77,0,441142,0,13,98800,-65300,13,1,0,3,6820.0,1240,620,4960,8,2009,0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
259,42,2000,1170.53,0,465667,1,17,65000,-49200,17,3,1,2,62590.0,5690,11380,45520,9,2006,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
65,23,1000,1099.95,0,473109,11,7,0,-71900,14,1,1,0,52400.0,6550,6550,39300,0,2005,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
254,46,2000,1472.43,0,619794,12,1,0,-90600,3,3,1,3,63580.0,5780,11560,46240,13,2004,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
440,55,500,1275.62,0,602258,8,15,0,-56200,18,3,2,1,61400.0,6140,6140,49120,9,1995,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
478,62,1000,1292.3,0,479724,0,13,47600,0,5,1,1,3,4700.0,940,470,3290,4,2007,1,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
230,44,2000,1009.37,0,442210,9,10,45400,-39400,19,1,0,2,74140.0,13480,13480,47180,2,2015,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
138,30,500,1093.07,0,463291,7,15,27700,-72400,0,1,2,2,83160.0,6930,13860,62370,13,2011,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
239,41,1000,1325.44,0,474898,4,13,51400,-6300,22,1,0,2,10790.0,1660,830,8300,8,2013,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
93,31,2000,1017.18,0,431354,9,13,0,0,21,3,1,3,48070.0,8740,8740,30590,10,2014,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
37,25,1000,1221.17,0,617460,10,9,49300,0,4,3,0,0,51030.0,5670,11340,34020,11,1996,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
254,40,500,1904.8262500000003,0,609317,9,19,0,0,10,1,0,1,43280.0,0,5410,37870,6,1996,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
131,29,1000,978.27,0,479821,11,13,65700,0,5,1,1,3,76400.0,15280,7640,53480,11,2003,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
230,43,2000,1221.14,0,473394,9,2,48100,0,13,1,0,2,75460.0,13720,13720,48020,1,2002,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
313,50,2000,1255.62,0,603882,1,14,0,0,18,3,2,1,69000.0,13800,6900,48300,5,1995,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
210,38,500,999.52,0,615229,12,9,0,0,6,1,1,2,8640.0,1440,720,6480,0,2008,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
101,29,500,1380.89,0,620197,1,7,30000,-53000,0,3,2,1,67210.0,12220,12220,42770,2,1996,0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
153,37,500,1010.77,0,438215,13,1,52300,-55600,5,3,0,3,42500.0,4250,4250,34000,13,1999,0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
337,53,500,1205.86,0,444583,1,1,0,-34600,8,1,0,1,86400.0,14400,7200,64800,0,2001,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
360,51,1000,1526.61,0,471866,5,5,0,-32900,5,1,2,2,4620.0,840,840,2940,4,2009,1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
428,53,1000,1496.44,0,616884,12,4,0,0,9,1,2,2,6930.0,630,1260,5040,6,2013,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
204,40,500,1256.2,0,448310,11,10,0,0,10,3,1,2,41700.0,8340,8340,25020,10,2013,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
364,51,500,1268.35,0,478902,13,2,0,0,16,1,2,1,77330.0,14060,14060,49210,13,2014,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
185,35,2000,1421.59,0,442695,7,17,0,0,8,1,2,3,4950.0,900,450,3600,5,2011,0,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
63,26,500,1500.04,0,613826,2,14,0,-36500,5,1,0,2,5160.0,860,860,3440,0,2004,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
210,35,500,1433.24,0,476203,3,19,0,-19500,11,3,2,1,24570.0,2730,2730,19110,10,2006,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
194,38,2000,1231.25,0,604333,2,12,46500,0,15,3,1,0,53680.0,4880,9760,39040,12,2011,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
294,49,500,1135.43,0,442604,4,3,22700,0,23,3,1,1,42900.0,3900,3900,35100,3,2010,0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
272,41,2000,945.73,0,435663,10,5,38600,-42800,23,1,0,0,84100.0,16820,8410,58870,5,2009,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,27,2000,1118.76,0,470866,0,7,0,-55800,23,1,1,3,61560.0,6840,6840,47880,5,2008,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
251,39,2000,1231.98,0,612908,7,10,0,-31700,10,1,0,0,44240.0,5530,5530,33180,4,1997,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
180,33,2000,1005.47,0,441871,10,10,58100,-49000,12,4,2,3,57700.0,11540,5770,40390,7,2002,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
392,50,2000,1108.97,0,431496,3,8,68400,-66800,4,1,2,2,108030.0,16620,16620,74790,10,2002,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
143,30,500,1392.39,0,436499,3,7,0,-65700,16,1,2,0,54300.0,10860,5430,38010,12,2010,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
371,54,2000,1317.97,0,469853,2,12,34700,-81000,18,3,1,2,32280.0,5380,5380,21520,5,2010,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
292,42,1000,1588.22,0,605369,6,4,0,-53800,15,3,1,1,84600.0,16920,8460,59220,3,2007,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
165,35,500,900.02,0,448466,2,4,0,-49900,8,1,1,3,69700.0,6970,6970,55760,2,2008,0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
158,33,1000,1744.64,0,432786,9,12,0,0,4,3,0,1,36400.0,3640,7280,25480,13,1998,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
241,39,1000,1260.56,0,473591,0,13,0,-54900,20,3,0,2,37520.0,4690,4690,28140,7,2010,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
103,33,2000,1021.14,0,618418,7,13,69500,-47700,1,3,2,3,79090.0,14380,14380,50330,4,2014,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
